"alpha","lambda","deviance"
0.1,1.04997971594093,1.40788412266014
1,0.267988063820568,1.41657274428032
1,0.220491480777478,1.42913924043836
0.55,0.285993829661746,1.41974701354715
0.1,1.1958131745004,1.39792168980345
1,0.25111591545607,1.41134883309421
1,0.235306013619926,1.42023069822881
1,0.758533643115514,1.42545755706385
0.1,1.27615829025998,1.42212358046906
1,0.0729946793372078,1.23347045786578
1,1.45340607353852,1.42494198259642
1,0.181412904747863,1.41176471217995
1,0.267988063820568,1.43539577438379
1,0.25111591545607,1.43277936025869
1,0.235306013619926,1.41448376933566
1,0.25111591545607,1.41709425110425
0.25,0.450863574001369,1.41333225017523
1,0.235306013619926,1.42547833884094
0.1,0.758533643115514,1.33331758578959
1,0.25111591545607,1.41657867663683
0.6,0.181412904747863,1.39687019664822
0.3,0.347600426127253,1.37099873663484
1,4.11383025113217,1.42285006000283
1,0.25111591545607,1.42179665546643
1,0.267988063820568,1.42964589784171
1,0.235306013619926,1.42965183019821
1,0.25111591545607,1.4144822955112
1,0.235306013619926,1.42494644112846
1,0.0946795214716137,1.28520079845885
1,1.88517564288307,1.43383571244403
1,0.235306013619926,1.42285006000283
0.35,0.325715996359858,1.39073623265302
1,0.235306013619926,1.4171046419928
0.1,1.12052647326172,1.4136963348066
0.45,0.325715996359858,1.39270272023359
1,0.267988063820568,1.41918469987337
1,0.220491480777478,1.42023957823425
1,0.25111591545607,1.42388566746972
1,0.235306013619926,1.42597906388778
1,3.612134746983,1.42545015088288
0.1,0.624095729510019,1.34968089047232
1,0.220491480777478,1.41971066522934
1,0.122806372566999,1.22507772868268
1,0.220491480777478,1.42597018388234
0.1,0.758533643115514,1.40047468600191
1,0.25111591545607,1.42493457641545
0.35,0.37095524197208,1.38995719231609
1,0.235306013619926,1.42126626863706
0.4,0.30520937924816,1.38425149924386
1,0.220491480777478,1.42180111399847
0.1,1.1958131745004,1.4188633153836
1,0.235306013619926,1.42703987460516
1,0.25111591545607,1.42913924043836
1,0.25111591545607,1.42337304065123
1,0.220491480777478,1.42075662652614
1,0.149260379099504,1.313533301907
1,0.159288987826013,1.4097589288167
1,0.25111591545607,1.42806803883244
1,3.612134746983,1.42022472881366
1,4.6852070923615,1.4228515338273
1,0.450863574001369,1.43435423456039
0.4,0.206609649908786,1.41893261030312
1,0.107829720338635,1.16754769788445
1,1.65527210121271,1.41499786997862
1,0.235306013619926,1.42755692289705
1,0.235306013619926,1.41919361693745
1,0.347600426127253,1.42650057071171
