"alpha","lambda","deviance"
0.2,0.0369879067482562,0.519091500620875
0.1,0.107279895090204,0.702168090765441
0.1,0.171542988067215,0.970239904896044
0.1,0.278284328155294,1.02396542291688
0.55,0.071722082603806,0.857075982739015
0.35,0.228923453775443,1.24813205884352
1,0.0301593822360792,0.890158717803557
0.7,0.0206491471353553,0.579254047470605
0.1,0.0288187211641735,0.517881015373253
1,0.0342389742571589,0.727998268149512
0.1,0.0899624712710648,0.7725792941762
0.55,0.03896037128462,0.704629781592382
0.7,0.0254675233622347,0.781314240163994
0.95,0.0444353193054176,0.816973201212654
0.1,0.124249532972366,0.751979119549048
0.1,0.262240728062772,0.925258220042714
0.15,0.0642108613707203,0.868923841525824
0.1,0.0806920816804499,0.781853266140787
0.1,0.0783357774888278,0.651250079387849
0.15,0.148148558359869,0.894673312317327
1,0.0366472618578026,0.747024103968614
0.1,0.0998297089702009,0.814009405732826
0.15,0.0951454968024125,1.04153849702231
0.1,0.116601073838355,0.698399781799911
0.15,0.11386819160602,0.908857242724787
0.2,0.0424004504021538,0.758599565936745
0.1,0.439611705293049,1.16879894754919
0.85,0.0229549278489362,0.68256625787037
0.1,0.505189945189237,1.27036782646717
0.95,0.00876746974560027,0.509801040029328
0.1,0.109806452322623,0.729487880197496
0.1,0.0871943283979383,0.813347112291369
0.1,0.110584568745398,0.669830246290105
0.1,0.0978257826877034,0.858340964542611
0.1,0.0587409814676423,0.664799265410951
0.9,0.00619090389103301,0.447477614269712
0.25,0.0732905194899293,0.835839978396888
0.85,0.0117590868446919,0.617495994177871
0.95,0.0321748766668295,0.827094477215975
0.55,0.104465561222899,1.11386342149437
0.65,0.0818308018342775,1.25217417187433
0.1,0.0542131739890085,0.705884694552547
0.85,0.0423616817192892,0.839382286098302
0.1,0.219220978567621,0.963591849784047
1,0.0201186747263789,0.700255341850404
0.25,0.271972298245245,1.078891079913
0.2,0.0765068047923407,0.813050175883161
0.25,0.0763541688402957,0.807795608584126
0.95,0.0283716522489468,0.696295594147329
0.1,0.163891253696951,0.938534023161342
0.1,0.0251197163753054,0.433899879127846
0.15,0.102784331854647,0.852687175583551
0.75,0.0347803021653523,0.943515038753575
0.1,0.0677558836377573,0.772817576820389
0.1,0.0432790506731068,0.557503509372785
0.15,0.390523336340205,1.22630681443567
0.1,0.054602545104755,0.648442820512328
0.45,0.0879094396199044,1.03784803902759
0.1,0.0371487847398318,0.613586198956005
1,0.0340359974202922,0.927113386414366
0.1,0.0284241513067171,0.312803908384135
0.3,0.0795803715771989,1.00809384157916
0.1,0.137413953590906,1.00150361849855
0.95,0.0475523790144795,1.06467374915012
0.1,0.164278367656041,0.831441539809932
0.1,0.287706637522079,1.22553008511445
0.95,0.0245276213288183,0.687395853743457
0.4,0.0188477811264804,0.601490718607055
0.1,0.0240228059924223,0.678362287801526
0.1,0.107164057267533,0.902273661845514
0.1,0.136920635943111,0.802243011573955
0.15,0.0810396062898358,0.616845142645149
0.9,0.00289628349063056,0.348701021726904
0.8,0.0382082935827622,0.707010340533306
0.25,0.0687962286021657,0.787716248022835
0.75,0.0389898501353801,0.749700235192358
0.15,0.0463830337794832,0.723447844867528
0.1,0.115971582826782,0.884312732820431
0.1,0.0923115170817619,0.862163496128711
0.2,0.135110439642563,0.854879573709186
0.4,0.0572725344306921,0.945567584076375
1,0.0667150652599839,1.13256719924186
0.75,0.0117108787702726,0.45691550205878
0.1,0.0260990530364926,0.72737529160555
0.15,0.0875163889618519,0.679534749319272
0.1,0.121144535458181,0.757967601030383
0.1,0.108554223072613,0.675655247493344
0.2,0.0623809846736729,0.834852926316957
0.5,0.0225348652420362,0.571112842962621
0.45,0.0689209238676718,0.902373320401555
1,0.0197860288094546,0.730359382404023
0.1,0.215016553192919,1.10299647712188
0.25,0.0335297011041596,0.670444663188316
0.1,0.125316380000605,0.9184545167878
0.1,0.0918210388048811,0.81443852669777
0.85,0.0151993832494779,0.634125102791648
0.9,0.0428483183535928,0.69442776020163
0.2,0.132821994343959,0.999037941443854
0.3,0.0717338067609825,0.977040526718036
0.55,0.0681599930814999,1.10669556870258
1,0.0236678159465554,0.495973894838158
0.1,0.0362044413739367,0.699107325666251
0.9,0.0123254579912116,0.580307794921295
0.45,0.0378240038759574,0.77405256307879
1,0.0538912470162907,1.14993025863274
0.1,0.072873203150329,0.814844707961782
0.1,0.10087970378349,0.882315305452919
0.1,0.223137471148579,1.0030456298322
1,0.0181736710729666,0.5790318201959
0.15,0.0565824088822079,0.716379125556532
0.9,0.0110745478158298,0.660182723087982
0.1,0.0357362143248816,0.603891821542425
0.85,0.0343618035446604,0.697522604585515
0.1,0.147579683307946,0.788547404051932
1,0.0451097329481314,0.597027871121431
0.1,0.0379473281762652,0.582190527564546
0.15,0.102082321249643,0.967437360081499
0.15,0.0792853340419307,0.685735029130531
0.1,0.464595839261114,1.19230243349673
0.55,0.0302348482715028,0.574308054293059
0.1,0.0477689179019383,0.691337877754042
0.95,0.00587216609478096,0.449804944328494
0.2,0.0809655531970425,0.85528595690226
0.4,0.0874851175251575,0.85676642622723
0.1,0.0612445013746032,0.666453530308051
0.9,0.0337185167023889,0.80506836316167
0.7,0.0313826235579182,0.696196608014628
1,0.00582739284818491,0.606212990953687
0.1,0.100508722260705,0.694755037728663
0.3,0.229440383468009,1.11198052949753
0.7,0.0274604124672923,0.523344950572243
0.1,0.0229621003736609,0.415150338795348
0.25,0.160592351442298,1.10831830495696
0.9,0.0443907877435666,0.940316266720248
1,0.0608291276864812,0.92006391179244
0.1,0.35098305503315,1.22527874424354
0.3,0.00847365299756441,0.435737266960285
0.1,0.0881185788213818,0.741493591748993
0.8,0.0658381555204362,0.844893388783242
0.75,0.00352217446042509,0.252946832706844
1,0.0156459307639899,0.741537781616488
