"alpha","lambda","deviance"
0.3,0.0646547652961579,0.857911872176006
1,0.0956811788267799,0.932510229967271
0.1,0.155001325879188,0.915187644740795
0.1,0.11465482961254,0.83076465061201
0.8,0.0333062553845528,0.793920317954069
0.35,0.00737582337667228,0.603600361076035
0.1,0.236404477026682,1.01982362017129
0.1,0.141596492381456,0.880978623257561
0.15,0.191423633292527,1.03013492727562
0.1,0.137390969829912,0.790277066152749
0.1,0.082291501656317,0.813004372892341
0.2,0.107945300904381,0.988537348891995
0.1,0.150397669668919,0.845896538437032
0.1,0.169675184887932,0.939469386017498
0.35,0.0798473820302198,0.868876449300273
1,0.0523528582805528,0.862717982061567
0.1,0.197283089759766,0.997038282170574
0.15,0.243640792198287,1.02911444735212
0.4,0.0729420161872262,0.961196895472382
0.1,0.137390969829912,0.952189377721464
0.1,0.349849836098401,1.15504290938017
0.2,0.0333062553845528,0.651374552647255
0.3,0.137390969829912,1.16321055716071
